label,x,y,plot_type,plot_num
WES,0.0,73021.42687813657,path,0
WES,5000.0,73021.42687813657,path,0
WES,5274.881790208876,73021.42687813657,path,0
WES,5564.875580135439,73021.42687813657,path,0
WES,5870.812172486897,73021.42687813657,path,0
WES,6193.56804447755,73021.42687813657,path,0
WES,6534.067858846844,73021.42687813657,path,0
WES,6893.287112924062,73021.42687813657,path,0
WES,7272.254933328931,108858.75849187715,path,0
WES,7672.0570243146885,108858.75849187715,path,0
WES,8093.838778200332,108858.75849187715,path,0
WES,8538.808556803076,108858.75849187715,path,0
WES,9008.241153272056,108858.75849187715,path,0
WES,9503.481444240993,108858.75849187715,path,0
WES,10025.948242762954,44940.476762324375,path,0
WES,10577.138363065396,44940.476762324375,path,0
WES,11158.630908770678,44940.476762324375,path,0
WES,11772.091796867273,44940.476762324375,path,0
WES,12419.278530392494,44940.476762324375,path,0
WES,13102.045233499883,44940.476762324375,path,0
WES,13822.347963336306,36770.793176575185,path,0
WES,14582.250313946684,36770.793176575185,path,0
WES,15383.929328261007,36770.793176575185,path,0
WES,16229.68173510085,36770.793176575185,path,0
WES,17121.930529073816,36770.793176575185,path,0
WES,18063.23191220658,36770.793176575185,path,0
WES,19056.282617203666,36770.793176575185,path,0
WES,20103.927633312313,36770.793176575185,path,0
WES,21209.168356927228,43139.79338129681,path,0
WES,22375.171190285946,43139.79338129681,path,0
WES,23605.27661288912,43139.79338129681,path,0
WES,24903.00875163446,43139.79338129681,path,0
WES,26272.08547708178,43139.79338129681,path,0
WES,27716.429054773947,43139.79338129681,path,0
WES,29240.177382128655,43139.79338129681,path,0
WES,30847.695843093585,43139.79338129681,path,0
WES,32543.589814527277,43139.79338129681,path,0
WES,34332.7178601354,43139.79338129681,path,0
WES,36220.205649761454,43139.79338129681,path,0
WES,38211.460643909464,43139.79338129681,path,0
WES,40312.18758556824,43139.79338129681,path,0
WES,42528.40484371964,43139.79338129681,path,0
WES,44866.46165535354,40629.484587937644,path,0
WES,47333.05631538584,40629.484587937644,path,0
WES,49935.25536659199,40629.484587937644,path,0
WES,52680.51384453323,40629.484587937644,path,0
WES,55576.696635474975,40629.484587937644,path,0
WES,58632.101008485995,40629.484587937644,path,0
WES,61855.480386270036,50671.46158880465,path,0
WES,65256.06942283163,50671.46158880465,path,0
WES,68843.61045982013,50671.46158880465,path,0
WES,72628.3814373477,50671.46158880465,path,0
WES,76621.225339242,50671.46158880465,path,0
WES,80833.58125709169,50671.46158880465,path,0
WES,85277.51716208049,42013.897769302224,path,0
WES,89965.76447849664,42013.897769302224,path,0
WES,94911.75455796848,42013.897769302224,path,0
WES,100129.65715892045,42013.897769302224,path,0
WES,105634.42104148949,48542.54964668202,path,0
WES,111441.81679420204,48542.54964668202,path,0
WES,117568.482015106,48542.54964668202,path,0
WES,124031.96897679646,48542.54964668202,path,0
WES,130850.79491189118,46482.07542393901,path,0
WES,138044.49506301826,46482.07542393901,path,0
WES,145633.67864929882,46482.07542393901,path,0
WES,153640.08790966347,46482.07542393901,path,0
WES,162086.66039215494,46340.2114235238,path,0
WES,170997.59466766968,46340.2114235238,path,0
WES,180398.41965640188,46340.2114235238,path,0
WES,190316.06776560264,46340.2114235238,path,0
WES,200778.95204818717,45548.063770919834,path,0
WES,211817.04760324064,45548.063770919834,path,0
WES,223461.97745162813,45548.063770919834,path,0
WES,235747.10313273207,45548.063770919834,path,0
WES,248707.6202818684,70942.31744656309,path,0
WES,262380.6594622023,70942.31744656309,path,0
WES,276805.3925400334,70942.31744656309,path,0
WES,292023.14490820834,70942.31744656309,path,0
WES,308077.5138791672,70942.31744656309,path,0
WES,325014.4935868084,70942.31744656309,path,0
WES,342882.60675500304,70942.31744656309,path,0
WES,361733.0437102632,52170.62310400404,path,0
WES,381619.80903681973,52170.62310400404,path,0
WES,402599.87629426183,52170.62310400404,path,0
WES,424733.3512409897,52170.62310400404,path,0
WES,448083.64403109736,52170.62310400404,path,0
WES,472717.65087801433,52170.62310400404,path,0
WES,498705.9457053508,52170.62310400404,path,0
WES,526122.9823340105,52170.62310400404,path,0
WES,555047.3077848112,52170.62310400404,path,0
WES,585561.7873077127,52170.62310400404,path,0
WES,617753.841782323,52170.62310400404,path,0
WES,651715.6981698305,52170.62310400404,path,0
WES,687544.6537338608,52170.62310400404,path,0
WES,725343.3547872416,52170.62310400404,path,0
WES,765220.0907632475,52170.62310400404,path,0
WES,807289.1044538071,52170.62310400404,path,0
WES,851670.919303484,52170.62310400404,path,0
WES,898492.6846968806,52170.62310400404,path,0
WES,947888.5402286915,52170.62310400404,path,0
WES,1000000.0,326785.9553091901,path,0
