label,x,y,plot_type,plot_num
WES,0.0,25054.766525906518,path,0
WES,1000.0,25054.766525906518,path,0
WES,1089.8414799852862,8181.155866754644,path,0
WES,1187.7544514965193,8181.155866754644,path,0
WES,1294.4640692780788,8181.155866754644,path,0
WES,1410.760637049798,8181.155866754644,path,0
WES,1537.5054605873374,8181.155866754644,path,0
WES,1675.6372266519631,6999.281317915567,path,0
WES,1826.1789550128176,6999.281317915567,path,0
WES,1990.245575049152,6999.281317915567,path,0
WES,2169.052183045736,6999.281317915567,path,0
WES,2363.923041335881,6255.953118278086,path,0
WES,2576.3013859408165,6255.953118278086,path,0
WES,2807.7601153418846,6255.953118278086,path,0
WES,3060.013439547858,6255.953118278086,path,0
WES,3334.9295757317045,6255.953118278086,path,0
WES,3634.544584462144,6255.953118278086,path,0
WES,3961.077449002731,5597.6627461573,path,0
WES,4316.94650935748,5597.6627461573,path,0
WES,4704.787372775471,5597.6627461573,path,0
WES,5127.472433361708,5597.6627461573,path,0
WES,5588.132145358682,5597.6627461573,path,0
WES,6090.178207651062,5656.301661557872,path,0
WES,6637.328831200572,5656.301661557872,path,0
WES,7233.636276544643,5656.301661557872,path,0
WES,7883.51686530467,5656.301661557872,path,0
WES,8591.78368797261,7491.30716969898,path,0
WES,9363.68225021351,7491.30716969898,path,0
WES,10204.92932168465,7491.30716969898,path,0
WES,11121.755275090047,7491.30716969898,path,0
WES,12120.950229038304,7491.30716969898,path,0
WES,13209.9143364431,3351.716981272681,path,0
WES,14396.712590908004,3351.716981272681,path,0
WES,15690.134556997986,3351.716981272681,path,0
WES,17099.75946676697,3351.716981272681,path,0
WES,18636.02716465373,3351.716981272681,path,0
WES,20310.31542617222,3351.716981272681,path,0
WES,22135.024223027525,17107.348777057818,path,0
WES,24123.66755873448,17107.348777057818,path,0
WES,26290.97355488423,17107.348777057818,path,0
WES,28652.99352930906,17107.348777057818,path,0
WES,31227.22087399102,17107.348777057818,path,0
WES,34032.72061313782,17107.348777057818,path,0
WES,37090.27060094789,17107.348777057818,path,0
WES,40422.51540479181,17107.348777057818,path,0
WES,44054.13401348634,17107.348777057818,path,0
WES,48012.022612728106,17107.348777057818,path,0
WES,52325.49378134264,17107.348777057818,path,0
WES,57026.49358361936,17107.348777057818,path,0
WES,62149.83816554317,17107.348777057818,path,0
WES,67733.47160718161,17107.348777057818,path,0
WES,73818.74694091218,17107.348777057818,path,0
WES,80450.73241674308,17107.348777057818,path,0
WES,87678.54528296353,17107.348777057818,path,0
WES,95555.71555414193,17107.348777057818,path,0
WES,104140.58246057914,17107.348777057818,path,0
WES,113496.72651536729,17107.348777057818,path,0
WES,123693.44039899326,17107.348777057818,path,0
WES,134806.24214891056,17107.348777057818,path,0
WES,146917.43445482367,17107.348777057818,path,0
WES,160116.71420188627,17107.348777057818,path,0
WES,174501.83677616494,17107.348777057818,path,0
WES,190179.3400522864,17107.348777057818,path,0
WES,207265.33342520896,17107.348777057818,path,0
WES,225886.35772977353,17107.348777057818,path,0
WES,246180.32241670234,17107.348777057818,path,0
WES,268297.526925874,17107.348777057818,path,0
WES,292401.7738212866,17107.348777057818,path,0
WES,318671.58193171414,17107.348777057818,path,0
WES,347301.5084817117,17107.348777057818,path,0
WES,378503.5900048314,17107.348777057818,path,0
WES,412508.91271060926,17107.348777057818,path,0
WES,449569.323935652,17107.348777057818,path,0
WES,489959.29735401535,17107.348777057818,path,0
WES,533977.9657608514,17107.348777057818,path,0
WES,581951.3364843386,17107.348777057818,path,0
WES,634234.7058335074,17107.348777057818,path,0
WES,691215.2904636222,17107.348777057818,path,0
WES,753315.095147334,17107.348777057818,path,0
WES,820994.0381906269,17107.348777057818,path,0
WES,894753.3576407701,17107.348777057818,path,0
WES,975139.3235130208,17107.348777057818,path,0
WES,1062747.283529282,17107.348777057818,path,0
WES,1158226.0723318963,17107.348777057818,path,0
WES,1262282.8168277384,17107.348777057818,path,0
WES,1375688.1732515395,17107.348777057818,path,0
WES,1499282.0347347124,17107.348777057818,path,0
WES,1633979.7516506314,17107.348777057818,path,0
WES,1780778.910804914,17107.348777057818,path,0
WES,1940766.723678215,17107.348777057818,path,0
WES,2115128.07843966,17107.348777057818,path,0
WES,2305154.315365115,17107.348777057818,path,0
WES,2512252.790651986,17107.348777057818,path,0
WES,2737957.2994613275,17107.348777057818,path,0
WES,2983939.4353814498,17107.348777057818,path,0
WES,3252020.9704425815,17107.348777057818,path,0
WES,3544187.3473703284,17107.348777057818,path,0
WES,3862602.384003207,17107.348777057818,path,0
WES,4209624.298776753,17107.348777057818,path,0
WES,4587823.175960878,17107.348777057818,path,0
WES,4999999.999999998,17107.348777057818,path,0
