label,x,y,plot_type,plot_num
EAS,0.0,13585.672485636991,path,0
EAS,209.03838429500257,13585.672485636991,path,0
EAS,233.07542457455514,13585.672485636991,path,0
EAS,259.87645151306236,13585.672485636991,path,0
EAS,289.75929218748695,13585.672485636991,path,0
EAS,323.0783201792842,13585.672485636991,path,0
EAS,360.2286580073847,12077.155612904324,path,0
EAS,401.6508627932436,12077.155612904324,path,0
EAS,447.83615072415995,12077.155612904324,path,0
EAS,499.3322222705463,12077.155612904324,path,0
EAS,556.7497572370302,6077.785804731128,path,0
EAS,620.7696566706746,6077.785804731128,path,0
EAS,692.1511175064004,6077.785804731128,path,0
EAS,771.7406357049312,6077.785804731128,path,0
EAS,860.4820446493673,6077.785804731128,path,0
EAS,959.4277078433544,2231.2644999143886,path,0
EAS,1069.7509986424445,2231.2644999143886,path,0
EAS,1192.7602150128316,2231.2644999143886,path,0
EAS,1329.9140943293226,2231.2644999143886,path,0
EAS,1482.83911219889,1772.5964732047064,path,0
EAS,1653.3487704524664,1772.5964732047064,path,0
EAS,1843.465103036772,1772.5964732047064,path,0
EAS,2055.4426548394626,1772.5964732047064,path,0
EAS,2291.795217806855,2086.7789006795915,path,0
EAS,2555.32564141158,2086.7789006795915,path,0
EAS,2849.1590709854613,2086.7789006795915,path,0
EAS,3176.78000808322,2086.7789006795915,path,0
EAS,3542.0736323671285,744.0696465920533,path,0
EAS,3949.371875039133,744.0696465920533,path,0
EAS,4403.504790194454,744.0696465920533,path,0
EAS,4909.857833297443,744.0696465920533,path,0
EAS,5474.4357260317065,744.0696465920533,path,0
EAS,6103.933664882699,744.0696465920533,path,0
EAS,6805.81671789867,13273.247172816156,path,0
EAS,7588.408351177446,13273.247172816156,path,0
EAS,8460.989134893854,13273.247172816156,path,0
EAS,9433.906799399374,13273.247172816156,path,0
EAS,10518.698946523373,13273.247172816156,path,0
EAS,11728.229871280497,13273.247172816156,path,0
EAS,13076.84311652055,13273.247172816156,path,0
EAS,14580.531569630688,13273.247172816156,path,0
EAS,16257.12711842665,13273.247172816156,path,0
EAS,18126.512115317717,13273.247172816156,path,0
EAS,20210.85515744917,13273.247172816156,path,0
EAS,22534.8739788835,13273.247172816156,path,0
EAS,25126.128572397003,13273.247172816156,path,0
EAS,28015.3480169541,13273.247172816156,path,0
EAS,31236.794886629843,13273.247172816156,path,0
EAS,34828.67156241985,13273.247172816156,path,0
EAS,38833.57326529433,13273.247172816156,path,0
EAS,43298.99318290874,13273.247172816156,path,0
EAS,48277.88568014915,13273.247172816156,path,0
EAS,53829.294272495055,13273.247172816156,path,0
EAS,60019.05180918681,13273.247172816156,path,0
EAS,66920.56116950602,13273.247172816156,path,0
EAS,74615.66573026273,13273.247172816156,path,0
EAS,83195.61992715727,13273.247172816156,path,0
EAS,92762.1714196777,13273.247172816156,path,0
EAS,103428.76769267075,13273.247172816156,path,0
EAS,115321.90140339007,13273.247172816156,path,0
EAS,128582.6104281783,13273.247172816156,path,0
EAS,143368.15039748067,13273.247172816156,path,0
EAS,159853.8595533927,13273.247172816156,path,0
EAS,178235.23804464767,13273.247172816156,path,0
EAS,198730.26631691333,13273.247172816156,path,0
EAS,221581.99009164632,13273.247172816156,path,0
EAS,247061.40258815626,13273.247172816156,path,0
EAS,275470.65816847794,13273.247172816156,path,0
EAS,307146.6555149083,13273.247172816156,path,0
EAS,342465.0328322658,13273.247172816156,path,0
EAS,381844.6224530429,13273.247172816156,path,0
EAS,425752.4176715587,13273.247172816156,path,0
EAS,474709.11070763634,13273.247172816156,path,0
EAS,529295.2674732141,13273.247172816156,path,0
EAS,590158.2123669873,13273.247172816156,path,0
EAS,658019.7047422573,13273.247172816156,path,0
EAS,733684.4980813967,13273.247172816156,path,0
EAS,818049.8833781838,13273.247172816156,path,0
EAS,912116.3299007274,13273.247172816156,path,0
EAS,1016999.3495212807,13273.247172816156,path,0
EAS,1133942.725309256,13273.247172816156,path,0
EAS,1264333.2612622068,13273.247172816156,path,0
EAS,1409717.2280883612,13273.247172816156,path,0
EAS,1571818.700067397,13273.247172816156,path,0
EAS,1752560.0004419493,13273.247172816156,path,0
EAS,1954084.4977969679,13273.247172816156,path,0
EAS,2178782.02376382,13273.247172816156,path,0
EAS,2429317.213471693,13273.247172816156,path,0
EAS,2708661.1048290962,13273.247172816156,path,0
EAS,3020126.371363834,13273.247172816156,path,0
EAS,3367406.6064395253,13273.247172816156,path,0
EAS,3754620.1247108337,13273.247172816156,path,0
EAS,4186358.800248673,13273.247172816156,path,0
EAS,4667742.520495126,13273.247172816156,path,0
EAS,5204479.9018048765,13273.247172816156,path,0
EAS,5802935.986584317,13273.247172816156,path,0
EAS,6470207.724832852,13273.247172816156,path,0
EAS,7214208.13520436,13273.247172816156,path,0
EAS,8043760.143634857,13273.247172816156,path,0
EAS,8968701.212346666,13273.247172816156,path,0
EAS,9999999.999999998,13273.247172816156,path,0
