label,x,y,plot_type,plot_num
EAS,0.0,16651.284008811246,path,0
EAS,0.7374849209144111,16651.284008811246,path,0
EAS,0.8644807667246474,16651.284008811246,path,0
EAS,1.0133454594708455,16651.284008811246,path,0
EAS,1.1878448425414856,16651.284008811246,path,0
EAS,1.3923932423688903,16651.284008811246,path,0
EAS,1.632165138038085,16651.284008811246,path,0
EAS,1.9132260605449787,16651.284008811246,path,0
EAS,2.2426860330740923,16651.284008811246,path,0
EAS,2.6288794338881845,16651.284008811246,path,0
EAS,3.081575831837334,16651.284008811246,path,0
EAS,3.612227128012084,16651.284008811246,path,0
EAS,4.234257255505109,16651.284008811246,path,0
EAS,4.963401765842035,16651.284008811246,path,0
EAS,5.818105892629576,16651.284008811246,path,0
EAS,6.819991162272626,16651.284008811246,path,0
EAS,7.994402355653033,16651.284008811246,path,0
EAS,9.371048657308505,16651.284008811246,path,0
EAS,10.984755211319385,16651.284008811246,path,0
EAS,12.876344096079535,16651.284008811246,path,0
EAS,15.09366700404858,16651.284008811246,path,0
EAS,17.692815750277198,16651.284008811246,path,0
EAS,20.739541232047273,16651.284008811246,path,0
EAS,24.31091673517543,16651.284008811246,path,0
EAS,28.497287663787485,16651.284008811246,path,0
EAS,33.404557016051726,16651.284008811246,path,0
EAS,39.15686442175404,16651.284008811246,path,0
EAS,45.899726513566925,16651.284008811246,path,0
EAS,53.80371807426419,16651.284008811246,path,0
EAS,63.068787082190006,16651.284008811246,path,0
EAS,73.92931281307199,16651.284008811246,path,0
EAS,86.66003495343047,16651.284008811246,path,0
EAS,101.58300371489328,16651.284008811246,path,0
EAS,119.07572676707677,16651.284008811246,path,0
EAS,139.58071908272103,16651.284008811246,path,0
EAS,163.61669727835996,16651.284008811246,path,0
EAS,191.79170163475976,16651.284008811246,path,0
EAS,224.81847774604748,16651.284008811246,path,0
EAS,263.5325069084723,16651.284008811246,path,0
EAS,308.9131413651563,16651.284008811246,path,0
EAS,362.1083790669972,16651.284008811246,path,0
EAS,424.4639046790577,16651.284008811246,path,0
EAS,497.55713148537063,7390.709257287577,path,0
EAS,583.237105353247,7390.709257287577,path,0
EAS,683.6712802112379,7390.709257287577,path,0
EAS,801.400348324171,4143.542021144811,path,0
EAS,939.4025124116148,4143.542021144811,path,0
EAS,1101.1688255072834,2234.9879953328686,path,0
EAS,1290.791504438493,2234.9879953328686,path,0
EAS,1513.0674509996554,1551.8072173047021,path,0
EAS,1773.619599604115,1551.8072173047021,path,0
EAS,2079.03916115672,2299.9137104255965,path,0
EAS,2437.052361503017,2299.9137104255965,path,0
EAS,2856.715892452456,2299.9137104255965,path,0
EAS,3348.6460197175934,703.9577202234714,path,0
EAS,3925.287143533156,703.9577202234714,path,0
EAS,4601.226605756943,703.9577202234714,path,0
EAS,5393.563707155773,703.9577202234714,path,0
EAS,6322.342269939614,10503.241249858487,path,0
EAS,7411.057688116927,10503.241249858487,path,0
EAS,8687.251292569068,10503.241249858487,path,0
EAS,10183.207066550127,10503.241249858487,path,0
EAS,11936.768336486104,10503.241249858487,path,0
EAS,13992.29509797341,10503.241249858487,path,0
EAS,16401.786194537515,10503.241249858487,path,0
EAS,19226.194737008158,10503.241249858487,path,0
EAS,22536.970039791646,10503.241249858487,path,0
EAS,26417.865080539817,10503.241249858487,path,0
EAS,30967.055206683788,10503.241249858487,path,0
EAS,36299.62168593998,10503.241249858487,path,0
EAS,42550.462927387605,10503.241249858487,path,0
EAS,49877.707018535366,10503.241249858487,path,0
EAS,58466.711905632146,10503.241249858487,path,0
EAS,68534.75441013915,10503.241249858487,path,0
EAS,80336.52669982986,10503.241249858487,path,0
EAS,94170.57925923882,10503.241249858487,path,0
EAS,110386.87334785365,10503.241249858487,path,0
EAS,129395.63400125965,10503.241249858487,path,0
EAS,151677.72753039512,10503.241249858487,path,0
EAS,177796.82603943784,10503.241249858487,path,0
EAS,208413.6666892202,10503.241249858487,path,0
EAS,244302.76642402261,10503.241249858487,path,0
EAS,286372.01499568264,10503.241249858487,path,0
EAS,335685.64193149295,10503.241249858487,path,0
EAS,393491.1384433188,10503.241249858487,path,0
EAS,461250.81532387366,10503.241249858487,path,0
EAS,540678.7951530566,10503.241249858487,path,0
EAS,633784.374609495,10503.241249858487,path,0
EAS,742922.853827549,10503.241249858487,path,0
EAS,870855.1186345384,10503.241249858487,path,0
EAS,1020817.4829253766,10503.241249858487,path,0
EAS,1196603.5579833507,10503.241249858487,path,0
EAS,1402660.219802569,10503.241249858487,path,0
EAS,1644200.1021059724,10503.241249858487,path,0
EAS,1927333.4608047842,10503.241249858487,path,0
EAS,2259222.74568642,10503.241249858487,path,0
EAS,2648263.789544548,10503.241249858487,path,0
EAS,3104298.1983089102,10503.241249858487,path,0
EAS,3638862.315026879,10503.241249858487,path,0
EAS,4265479.055760842,10503.241249858487,path,0
EAS,4999999.999999998,10503.241249858487,path,0
