label,x,y,plot_type,plot_num
WES,0.0,9356.86497287998,path,0
WES,825.126189631648,9356.86497287998,path,0
WES,901.0044456756468,9356.86497287998,path,0
WES,983.8604341109165,9356.86497287998,path,0
WES,1074.335824262276,9356.86497287998,path,0
WES,1173.1312930947524,9356.86497287998,path,0
WES,1281.0119515312629,7083.436264326533,path,0
WES,1398.8132697721783,7083.436264326533,path,0
WES,1527.4475475047748,7083.436264326533,path,0
WES,1667.9109791104133,7083.436264326533,path,0
WES,1821.2913685851845,5865.24064772668,path,0
WES,1988.7765539214133,5865.24064772668,path,0
WES,2171.6636061917056,5865.24064772668,path,0
WES,2371.3688745769086,5865.24064772668,path,0
WES,2589.438955130579,5865.24064772668,path,0
WES,2827.56266822641,5865.24064772668,path,0
WES,3087.58413744667,4609.473643384777,path,0
WES,3371.517071199694,4609.473643384777,path,0
WES,3681.560357668893,4609.473643384777,path,0
WES,4020.1150938666906,4609.473643384777,path,0
WES,4389.80318067307,4609.473643384777,path,0
WES,4793.487627866013,4427.652032185735,path,0
WES,5234.294726393974,4427.652032185735,path,0
WES,5715.6382596011545,4427.652032185735,path,0
WES,6241.245940906848,4427.652032185735,path,0
WES,6815.188282682609,6483.9778329912,path,0
WES,7441.910119899176,6483.9778329912,path,0
WES,8126.2650326746625,6483.9778329912,path,0
WES,8873.552934305744,6483.9778329912,path,0
WES,9689.56111587832,6483.9778329912,path,0
WES,10580.609065323251,2832.1079627762783,path,0
WES,11553.597408013544,2832.1079627762783,path,0
WES,12616.061347918172,2832.1079627762783,path,0
WES,13776.229023181857,2832.1079627762783,path,0
WES,15043.085228059334,2832.1079627762783,path,0
WES,16426.440994691762,2832.1079627762783,path,0
WES,17937.009573593958,14743.098714178965,path,0
WES,19586.489401275114,14743.098714178965,path,0
WES,21387.654697526934,14743.098714178965,path,0
WES,23354.4543940001,14743.098714178965,path,0
WES,25502.12016021088,14743.098714178965,path,0
WES,27847.2843635737,14743.098714178965,path,0
WES,30408.108876988543,14743.098714178965,path,0
WES,33204.42573151956,14743.098714178965,path,0
WES,36257.89070343487,14743.098714178965,path,0
WES,39592.151025045474,14743.098714178965,path,0
WES,43233.02851816225,14743.098714178965,path,0
WES,47208.71956842824,14743.098714178965,path,0
WES,51550.013489206176,14743.098714178965,path,0
WES,56290.53096611691,14743.098714178965,path,0
WES,61466.984428836855,14743.098714178965,path,0
WES,67119.46236657615,14743.098714178965,path,0
WES,73291.73978908795,14743.098714178965,path,0
WES,80031.61723754126,14743.098714178965,path,0
WES,87391.29097069039,14743.098714178965,path,0
WES,95427.75719320835,14743.098714178965,path,0
WES,104203.25345668686,14743.098714178965,path,0
WES,113785.74065168666,14743.098714178965,path,0
WES,124249.4293235721,14743.098714178965,path,0
WES,135675.35438812926,14743.098714178965,path,0
WES,148152.0026977878,14743.098714178965,path,0
WES,161775.9983185697,14743.098714178965,path,0
WES,176652.8508248146,14743.098714178965,path,0
WES,192897.77240677475,14743.098714178965,path,0
WES,210636.57011907655,14743.098714178965,path,0
WES,230006.62017997706,14743.098714178965,path,0
WES,251157.93186676566,14743.098714178965,path,0
WES,274254.3092465397,14743.098714178965,path,0
WES,299474.61973925243,14743.098714178965,path,0
WES,327014.1793372798,14743.098714178965,path,0
WES,357086.26520919905,14743.098714178965,path,0
WES,389923.76740196615,14743.098714178965,path,0
WES,425780.9924329341,14743.098714178965,path,0
WES,464935.63273942674,14743.098714178965,path,0
WES,507690.9172380681,14743.098714178965,path,0
WES,554377.9596486355,14743.098714178965,path,0
WES,605358.3227687877,14743.098714178965,path,0
WES,661026.8185584089,14743.098714178965,path,0
WES,721814.565718533,14743.098714178965,path,0
WES,788192.3284439273,14743.098714178965,path,0
WES,860674.1622059648,14743.098714178965,path,0
WES,939821.3948001356,14743.098714178965,path,0
WES,1026246.9734890248,14743.098714178965,path,0
WES,1120620.211906705,14743.098714178965,path,0
WES,1223671.9734864654,14743.098714178965,path,0
WES,1336200.3315543653,14743.098714178965,path,0
WES,1459076.7499225903,14743.098714178965,path,0
WES,1593252.8318475825,14743.098714178965,path,0
WES,1739767.6896194895,14743.098714178965,path,0
WES,1899755.9918559713,14743.098714178965,path,0
WES,2074456.750821723,14743.098714178965,path,0
WES,2265222.9178262167,14743.098714178965,path,0
WES,2473531.861010146,14743.098714178965,path,0
WES,2700996.80666471,14743.098714178965,path,0
WES,2949379.332689752,14743.098714178965,path,0
WES,3220603.010945094,14743.098714178965,path,0
WES,3516768.304146679,14743.098714178965,path,0
WES,3840168.832675039,14743.098714178965,path,0
WES,4193309.137272544,14743.098714178965,path,0
WES,4578924.075190884,14743.098714178965,path,0
WES,4999999.999999998,14743.098714178965,path,0
