label,x,y,plot_type,plot_num
EAS,0.0,172.90719955623035,path,0
EAS,0.1631964960782348,172.90719955623035,path,0
EAS,0.1969749611802944,172.90719955623035,path,0
EAS,0.23774490423727376,172.90719955623035,path,0
EAS,0.28695342368441573,172.90719955623035,path,0
EAS,0.3463471388729698,172.90719955623035,path,0
EAS,0.41803418500912193,172.90719955623035,path,0
EAS,0.5045590398260371,172.90719955623035,path,0
EAS,0.6089928379053925,172.90719955623035,path,0
EAS,0.7350423782872524,172.90719955623035,path,0
EAS,0.8871816945113472,172.90719955623035,path,0
EAS,1.0708108570692967,172.90719955623035,path,0
EAS,1.292447644841272,172.90719955623035,path,0
EAS,1.5599588887504658,172.90719955623035,path,0
EAS,1.8828396990041656,172.90719955623035,path,0
EAS,2.272550486882207,172.90719955623035,path,0
EAS,2.742923743407399,172.90719955623035,path,0
EAS,3.310655013200599,172.90719955623035,path,0
EAS,3.9958954902678676,172.90719955623035,path,0
EAS,4.822967269460875,172.90719955623035,path,0
EAS,5.821226640922882,172.90719955623035,path,0
EAS,7.026106069506512,172.90719955623035,path,0
EAS,8.480371843438448,172.90719955623035,path,0
EAS,10.235642031523568,172.90719955623035,path,0
EAS,12.354218627636566,172.90719955623035,path,0
EAS,14.911298913090643,172.90719955623035,path,0
EAS,17.997644527525612,172.90719955623035,path,0
EAS,21.722802984977175,172.90719955623035,path,0
EAS,26.21899598041509,172.90719955623035,path,0
EAS,31.6458124992632,172.90719955623035,path,0
EAS,38.1958733082909,172.90719955623035,path,0
EAS,46.101667884715404,172.90719955623035,path,0
EAS,55.64380645516658,172.90719955623035,path,0
EAS,67.16098004442408,172.90719955623035,path,0
EAS,81.06198205835928,172.90719955623035,path,0
EAS,97.84021809811739,172.90719955623035,path,0
EAS,118.09121902047066,172.90719955623035,path,0
EAS,142.53377885723577,172.90719955623035,path,0
EAS,172.03546786829017,172.90719955623035,path,0
EAS,207.64342629479816,172.90719955623035,path,0
EAS,250.62153181373364,172.90719955623035,path,0
EAS,302.4952599245175,172.90719955623035,path,0
EAS,365.1058295534174,172.90719955623035,path,0
EAS,440.6755557331786,172.90719955623035,path,0
EAS,531.8867290020463,172.90719955623035,path,0
EAS,641.9768212870629,172.90719955623035,path,0
EAS,774.8533975327975,172.90719955623035,path,0
EAS,935.2328117772479,172.90719955623035,path,0
EAS,1128.8076105877242,33677.90948217017,path,0
EAS,1362.448585715634,33677.90948217017,path,0
EAS,1644.448647677036,33677.90948217017,path,0
EAS,1984.8171763681162,33677.90948217017,path,0
EAS,2395.6352964690436,44582.69604345225,path,0
EAS,2891.4846878692665,44582.69604345225,path,0
EAS,3489.9651514173984,44582.69604345225,path,0
EAS,4212.3193006023375,44582.69604345225,path,0
EAS,5084.186552126644,44582.69604345225,path,0
EAS,6136.513177699804,44591.2895901514,path,0
EAS,7406.650718654681,44591.2895901514,path,0
EAS,8939.681750787186,44591.2895901514,path,0
EAS,10790.020056443715,44586.37837254145,path,0
EAS,13023.342000760354,44586.37837254145,path,0
EAS,15718.917664799046,44586.37837254145,path,0
EAS,18972.424477396446,41971.749810772366,path,0
EAS,22899.34321347018,41971.749810772366,path,0
EAS,27639.056897184786,41971.749810772366,path,0
EAS,33359.798097460516,5848.48966119257,path,0
EAS,40264.62021635355,5848.48966119257,path,0
EAS,48598.604716693386,5848.48966119257,path,0
EAS,58657.560104097494,5848.48966119257,path,0
EAS,70798.52142717867,5848.48966119257,path,0
EAS,85452.4229678032,5848.48966119257,path,0
EAS,103139.39392899754,5848.48966119257,path,0
EAS,124487.22002943093,5848.48966119257,path,0
EAS,150253.6262848738,5848.48966119257,path,0
EAS,181353.17188717914,5848.48966119257,path,0
EAS,218889.7117942751,5848.48966119257,path,0
EAS,264195.57723086135,5848.48966119257,path,0
EAS,318878.86578218534,5848.48966119257,path,0
EAS,384880.51960718073,5848.48966119257,path,0
EAS,464543.21771916386,5848.48966119257,path,0
EAS,560694.527613727,5848.48966119257,path,0
EAS,676747.2676482735,5848.48966119257,path,0
EAS,816820.6424602717,5848.48966119257,path,0
EAS,985886.4510347358,5848.48966119257,path,0
EAS,1189945.5569661893,5848.48966119257,path,0
EAS,1436240.8845942065,5848.48966119257,path,0
EAS,1733514.501150042,5848.48966119257,path,0
EAS,2092317.9098515373,5848.48966119257,path,0
EAS,2525386.567566181,5848.48966119257,path,0
EAS,3048091.9202647554,5848.48966119257,path,0
EAS,3678987.0009236857,5848.48966119257,path,0
EAS,4440464.955462972,5848.48966119257,path,0
EAS,5359553.870601932,5848.48966119257,path,0
EAS,6468876.115449321,5848.48966119257,path,0
EAS,7807806.247935149,5848.48966119257,path,0
EAS,9423868.585101308,5848.48966119257,path,0
EAS,11374424.042956496,5848.48966119257,path,0
EAS,13728706.119005764,5848.48966119257,path,0
EAS,16570278.283122314,5848.48966119257,path,0
EAS,19999999.999999996,5848.48966119257,path,0
EAS,0.0,441.02416340645146,path,1
EAS,0.1631964960782348,441.02416340645146,path,1
EAS,0.1969749611802944,441.02416340645146,path,1
EAS,0.23774490423727376,446.8296085593436,path,1
EAS,0.28695342368441573,447.6133119082327,path,1
EAS,0.3463471388729698,447.6133119082327,path,1
EAS,0.41803418500912193,445.70711290797,path,1
EAS,0.5045590398260371,430.60173745600116,path,1
EAS,0.6089928379053925,385.79816553752426,path,1
EAS,0.7350423782872524,385.79816553752426,path,1
EAS,0.8871816945113472,305.0354034598625,path,1
EAS,1.0708108570692967,228.508390168347,path,1
EAS,1.292447644841272,228.508390168347,path,1
EAS,1.5599588887504658,228.508390168347,path,1
EAS,1.8828396990041656,294.33115204208076,path,1
EAS,2.272550486882207,294.33115204208076,path,1
EAS,2.742923743407399,294.33115204208076,path,1
EAS,3.310655013200599,294.33115204208076,path,1
EAS,3.9958954902678676,294.33115204208076,path,1
EAS,4.822967269460875,294.33115204208076,path,1
EAS,5.821226640922882,294.33115204208076,path,1
EAS,7.026106069506512,294.33115204208076,path,1
EAS,8.480371843438448,294.33115204208076,path,1
EAS,10.235642031523568,294.33115204208076,path,1
EAS,12.354218627636566,294.33115204208076,path,1
EAS,14.911298913090643,294.33115204208076,path,1
EAS,17.997644527525612,294.33115204208076,path,1
EAS,21.722802984977175,294.33115204208076,path,1
EAS,26.21899598041509,294.33115204208076,path,1
EAS,31.6458124992632,294.33115204208076,path,1
EAS,38.1958733082909,294.33115204208076,path,1
EAS,46.101667884715404,294.33115204208076,path,1
EAS,55.64380645516658,294.33115204208076,path,1
EAS,67.16098004442408,294.33115204208076,path,1
EAS,81.06198205835928,294.33115204208076,path,1
EAS,97.84021809811739,294.33115204208076,path,1
EAS,118.09121902047066,294.33115204208076,path,1
EAS,142.53377885723577,294.33115204208076,path,1
EAS,172.03546786829017,294.33115204208076,path,1
EAS,207.64342629479816,294.33115204208076,path,1
EAS,250.62153181373364,294.33115204208076,path,1
EAS,302.4952599245175,294.33115204208076,path,1
EAS,365.1058295534174,294.33115204208076,path,1
EAS,440.6755557331786,294.33115204208076,path,1
EAS,531.8867290020463,294.33115204208076,path,1
EAS,641.9768212870629,294.33115204208076,path,1
EAS,774.8533975327975,294.33115204208076,path,1
EAS,935.2328117772479,294.33115204208076,path,1
EAS,1128.8076105877242,18136.857539132965,path,1
EAS,1362.448585715634,18136.857539132965,path,1
EAS,1644.448647677036,18136.857539132965,path,1
EAS,1984.8171763681162,18136.857539132965,path,1
EAS,2395.6352964690436,5716.458495844372,path,1
EAS,2891.4846878692665,5716.458495844372,path,1
EAS,3489.9651514173984,5716.458495844372,path,1
EAS,4212.3193006023375,5716.458495844372,path,1
EAS,5084.186552126644,5716.458495844372,path,1
EAS,6136.513177699804,5717.560372987889,path,1
EAS,7406.650718654681,5717.560372987889,path,1
EAS,8939.681750787186,5717.560372987889,path,1
EAS,10790.020056443715,5716.9306494731745,path,1
EAS,13023.342000760354,5716.9306494731745,path,1
EAS,15718.917664799046,5716.9306494731745,path,1
EAS,18972.424477396446,8023.307896131092,path,1
EAS,22899.34321347018,8023.307896131092,path,1
EAS,27639.056897184786,8023.307896131092,path,1
EAS,33359.798097460516,12063.515942096397,path,1
EAS,40264.62021635355,12063.515942096397,path,1
EAS,48598.604716693386,12063.515942096397,path,1
EAS,58657.560104097494,12063.515942096397,path,1
EAS,70798.52142717867,12063.515942096397,path,1
EAS,85452.4229678032,12063.515942096397,path,1
