label,x,y,plot_type,plot_num
EAS,0.0,724.3484297189814,path,0
EAS,0.1631964960782348,724.3484297189814,path,0
EAS,0.1969749611802944,724.3484297189814,path,0
EAS,0.23774490423727376,715.7542082642443,path,0
EAS,0.28695342368441573,691.6334463556345,path,0
EAS,0.3463471388729698,691.6334463556345,path,0
EAS,0.41803418500912193,640.2205407306924,path,0
EAS,0.5045590398260371,569.7356463991546,path,0
EAS,0.6089928379053925,518.1253373863838,path,0
EAS,0.7350423782872524,518.1253373863838,path,0
EAS,0.8871816945113472,548.7841414496743,path,0
EAS,1.0708108570692967,786.2796853778922,path,0
EAS,1.292447644841272,786.2796853778922,path,0
EAS,1.5599588887504658,786.2796853778922,path,0
EAS,1.8828396990041656,1614.0517834318503,path,0
EAS,2.272550486882207,1614.0517834318503,path,0
EAS,2.742923743407399,1614.0517834318503,path,0
EAS,3.310655013200599,1614.0517834318503,path,0
EAS,3.9958954902678676,1614.0517834318503,path,0
EAS,4.822967269460875,1614.0517834318503,path,0
EAS,5.821226640922882,1614.0517834318503,path,0
EAS,7.026106069506512,1614.0517834318503,path,0
EAS,8.480371843438448,1614.0517834318503,path,0
EAS,10.235642031523568,1614.0517834318503,path,0
EAS,12.354218627636566,1614.0517834318503,path,0
EAS,14.911298913090643,1614.0517834318503,path,0
EAS,17.997644527525612,1614.0517834318503,path,0
EAS,21.722802984977175,1614.0517834318503,path,0
EAS,26.21899598041509,1614.0517834318503,path,0
EAS,31.6458124992632,1614.0517834318503,path,0
EAS,38.1958733082909,1614.0517834318503,path,0
EAS,46.101667884715404,1614.0517834318503,path,0
EAS,55.64380645516658,1614.0517834318503,path,0
EAS,67.16098004442408,1614.0517834318503,path,0
EAS,81.06198205835928,1614.0517834318503,path,0
EAS,97.84021809811739,1614.0517834318503,path,0
EAS,118.09121902047066,1614.0517834318503,path,0
EAS,142.53377885723577,1614.0517834318503,path,0
EAS,172.03546786829017,1614.0517834318503,path,0
EAS,207.64342629479816,1614.0517834318503,path,0
EAS,250.62153181373364,1614.0517834318503,path,0
EAS,302.4952599245175,1614.0517834318503,path,0
EAS,365.1058295534174,1614.0517834318503,path,0
EAS,440.6755557331786,1614.0517834318503,path,0
EAS,531.8867290020463,1614.0517834318503,path,0
EAS,641.9768212870629,1614.0517834318503,path,0
EAS,774.8533975327975,1614.0517834318503,path,0
EAS,935.2328117772479,1614.0517834318503,path,0
EAS,1128.8076105877242,5409.456789906856,path,0
EAS,1362.448585715634,5409.456789906856,path,0
EAS,1644.448647677036,5409.456789906856,path,0
EAS,1984.8171763681162,5409.456789906856,path,0
EAS,2395.6352964690436,2107.7038981306114,path,0
EAS,2891.4846878692665,2107.7038981306114,path,0
EAS,3489.9651514173984,2259.5370355818013,path,0
EAS,4212.3193006023375,2259.5370355818013,path,0
EAS,5084.186552126644,2429.809665363226,path,0
EAS,6136.513177699804,2682.7056227431244,path,0
EAS,7406.650718654681,2682.7056227431244,path,0
EAS,8939.681750787186,2762.297741550472,path,0
EAS,10790.020056443715,3485.2420501689085,path,0
EAS,13023.342000760354,3485.2420501689085,path,0
EAS,15718.917664799046,3525.195597894191,path,0
EAS,18972.424477396446,3708.97680346897,path,0
EAS,22899.34321347018,3708.97680346897,path,0
EAS,27639.056897184786,3708.97680346897,path,0
EAS,33359.798097460516,25161.596351908756,path,0
EAS,40264.62021635355,25161.596351908756,path,0
EAS,48598.604716693386,25161.596351908756,path,0
EAS,58657.560104097494,25161.596351908756,path,0
EAS,70798.52142717867,25161.596351908756,path,0
EAS,85452.4229678032,25161.596351908756,path,0
EAS,103139.39392899754,25161.596351908756,path,0
EAS,124487.22002943093,25161.596351908756,path,0
EAS,150253.6262848738,25161.596351908756,path,0
EAS,181353.17188717914,25161.596351908756,path,0
EAS,218889.7117942751,25161.596351908756,path,0
EAS,264195.57723086135,25161.596351908756,path,0
EAS,318878.86578218534,25161.596351908756,path,0
EAS,384880.51960718073,25161.596351908756,path,0
EAS,464543.21771916386,25161.596351908756,path,0
EAS,560694.527613727,25161.596351908756,path,0
EAS,676747.2676482735,25161.596351908756,path,0
EAS,816820.6424602717,25161.596351908756,path,0
EAS,985886.4510347358,25161.596351908756,path,0
EAS,1189945.5569661893,25161.596351908756,path,0
EAS,1436240.8845942065,25161.596351908756,path,0
EAS,1733514.501150042,25161.596351908756,path,0
EAS,2092317.9098515373,25161.596351908756,path,0
EAS,2525386.567566181,25161.596351908756,path,0
EAS,3048091.9202647554,25161.596351908756,path,0
EAS,3678987.0009236857,25161.596351908756,path,0
EAS,4440464.955462972,25161.596351908756,path,0
EAS,5359553.870601932,25161.596351908756,path,0
EAS,6468876.115449321,25161.596351908756,path,0
EAS,7807806.247935149,25161.596351908756,path,0
EAS,9423868.585101308,25161.596351908756,path,0
EAS,11374424.042956496,25161.596351908756,path,0
EAS,13728706.119005764,25161.596351908756,path,0
EAS,16570278.283122314,25161.596351908756,path,0
EAS,19999999.999999996,25161.596351908756,path,0
